incident_id,datetime,area,crime_type,reporter_source,num_offenders,severity,population_density,socio_econ_index,hour,dayofweek,incident_next_24h
WOM101058,2023-11-15 22:57:00,Bhopal North,Rape,News,1,2,18208,52.8,22,2,0
WOM101059,2023-03-29 01:01:00,Bhopal North,Molestation,Police_Report,4,5,20354,60.4,1,2,0
WOM101060,2023-11-03 18:39:00,Jaipur South,Abduction,Police_Report,1,3,18745,45.4,18,4,0
WOM101061,2023-10-21 15:25:00,Lucknow Central,Domestic Violence,Police_Report,2,5,14155,44.2,15,5,0
WOM101062,2023-08-14 01:00:00,Mumbai South,Harassment,Police_Report,2,5,18456,40.4,1,0,0
WOM101063,2023-05-15 04:59:00,Chennai Central,Abduction,Police_Report,1,5,8138,48.9,4,0,0
WOM101064,2023-07-11 01:28:00,Pune North,Domestic Violence,Police_Report,2,5,9263,64.0,1,1,1
WOM101065,2023-10-08 10:32:00,Hyderabad West,Assault,Social_Media,2,4,15743,34.3,10,6,0
WOM101066,2023-05-06 19:04:00,Hyderabad West,Harassment,Social_Media,2,5,12109,20.6,19,5,1
WOM101067,2023-06-23 17:55:00,Pune North,Rape,Social_Media,3,3,14699,53.1,17,4,1
WOM101068,2023-04-10 19:48:00,Kolkata North,Domestic Violence,Police_Report,1,2,15662,67.6,19,0,0
WOM101069,2023-10-08 13:52:00,Kolkata North,Rape,Police_Report,3,4,15724,54.6,13,6,1
WOM101070,2023-01-23 17:33:00,Bhopal North,Rape,Police_Report,1,5,4593,35.1,17,0,0
WOM101071,2023-03-18 09:16:00,Lucknow Central,Molestation,Police_Report,3,2,14725,48.4,9,5,0
WOM101072,2023-04-26 04:33:00,Jaipur South,Harassment,Police_Report,1,4,9473,50.8,4,2,1
WOM101073,2023-10-29 06:16:00,Chennai Central,Harassment,Social_Media,1,3,13022,60.7,6,6,1
WOM101074,2023-06-04 02:08:00,Hyderabad West,Assault,Police_Report,1,3,10221,37.0,2,6,1
WOM101075,2023-04-26 14:32:00,Bhopal North,Harassment,Police_Report,1,2,10309,73.6,14,2,0
WOM101076,2023-10-04 04:30:00,Delhi Central,Abduction,Police_Report,2,5,9519,43.8,4,2,0
WOM101077,2023-05-28 01:20:00,Bhopal North,Abduction,Police_Report,3,2,15037,40.1,1,6,0
WOM101078,2023-03-27 05:44:00,Delhi Central,Abduction,News,4,4,11328,54.3,5,0,0
WOM101079,2023-12-15 13:46:00,Bengaluru East,Harassment,Police_Report,1,2,11004,29.1,13,4,1
WOM101080,2023-01-30 20:41:00,Mumbai South,Molestation,News,1,2,10671,80.9,20,0,0
WOM101081,2023-06-15 15:06:00,Pune North,Harassment,Police_Report,1,5,14349,57.0,15,3,1
WOM101082,2023-10-27 03:49:00,Mumbai South,Assault,News,3,3,8582,45.8,3,4,0
WOM101083,2023-12-14 00:42:00,Bhopal North,Domestic Violence,Police_Report,3,5,18359,35.2,0,3,0
WOM101084,2023-05-05 13:12:00,Mumbai South,Domestic Violence,News,1,3,9380,47.2,13,4,1
WOM101085,2023-05-15 05:23:00,Chennai Central,Assault,Police_Report,1,5,10249,64.6,5,0,1
WOM101086,2023-11-09 15:15:00,Bengaluru East,Harassment,Police_Report,2,3,12085,44.3,15,3,0
WOM101087,2023-10-27 14:13:00,Jaipur South,Abduction,Police_Report,4,5,13895,38.7,14,4,0
WOM101088,2023-07-31 02:28:00,Bengaluru East,Harassment,Police_Report,1,3,11265,60.6,2,0,0
WOM101089,2023-08-16 00:18:00,Hyderabad West,Harassment,Police_Report,2,3,11060,34.3,0,2,0
WOM101090,2023-07-29 20:26:00,Chennai Central,Domestic Violence,Social_Media,2,3,16329,53.5,20,5,1
WOM101091,2023-02-12 19:45:00,Mumbai South,Assault,Police_Report,2,3,2914,56.2,19,6,0
WOM101092,2023-06-21 05:44:00,Jaipur South,Assault,Police_Report,4,5,9695,55.8,5,2,0
WOM101093,2023-03-23 05:13:00,Mumbai South,Assault,Social_Media,2,4,8700,56.5,5,3,0
WOM101094,2023-11-27 14:32:00,Lucknow Central,Molestation,Police_Report,4,3,10379,35.7,14,0,0
WOM101095,2023-05-10 14:26:00,Lucknow Central,Molestation,Police_Report,6,3,17572,47.2,14,2,1
WOM101096,2023-04-11 21:11:00,Kolkata North,Assault,News,1,3,9270,46.2,21,1,0
WOM101097,2023-03-24 07:33:00,Bengaluru East,Harassment,News,2,3,11623,52.1,7,4,0
WOM101098,2023-11-20 14:06:00,Jaipur South,Assault,News,4,3,14191,23.0,14,0,0
WOM101099,2023-02-16 00:22:00,Lucknow Central,Harassment,Social_Media,2,2,8865,29.0,0,3,0
WOM101100,2023-02-23 09:38:00,Kolkata North,Abduction,Police_Report,1,2,2850,82.4,9,3,1
WOM101101,2023-11-13 10:59:00,Chennai Central,Abduction,News,2,3,1766,60.9,10,0,1
WOM101102,2023-04-14 17:29:00,Jaipur South,Assault,Police_Report,1,3,17328,46.8,17,4,0
WOM101103,2023-07-20 05:16:00,Kolkata North,Assault,Police_Report,2,3,13814,51.1,5,3,0
WOM101104,2023-01-06 07:37:00,Pune North,Harassment,Social_Media,1,4,10689,80.3,7,4,0
WOM101105,2023-11-28 16:02:00,Jaipur South,Assault,Police_Report,1,5,10631,21.9,16,1,0
WOM101106,2023-09-18 09:59:00,Bhopal North,Assault,Police_Report,2,3,8599,51.7,9,0,1
WOM101107,2023-01-06 11:46:00,Kolkata North,Abduction,Police_Report,2,4,12645,44.9,11,4,1
WOM101108,2023-08-13 16:37:00,Mumbai South,Domestic Violence,Police_Report,5,4,14892,68.6,16,6,0
WOM101109,2023-07-25 10:04:00,Bhopal North,Abduction,Police_Report,4,3,8419,58.6,10,1,0
WOM101110,2023-11-22 16:14:00,Pune North,Assault,Police_Report,3,5,13034,82.5,16,2,1
WOM101111,2023-01-25 02:21:00,Lucknow Central,Abduction,Police_Report,5,2,8546,62.2,2,2,0
WOM101112,2023-02-27 20:20:00,Delhi Central,Harassment,Police_Report,2,3,11634,43.4,20,0,1
WOM101113,2023-02-28 00:40:00,Kolkata North,Harassment,Police_Report,1,3,9755,46.5,0,1,1
WOM101114,2023-06-18 11:35:00,Chennai Central,Abduction,Police_Report,2,2,15637,60.3,11,6,1
WOM101115,2023-01-31 07:22:00,Kolkata North,Harassment,News,1,5,12030,71.8,7,1,0
WOM101116,2023-12-26 02:03:00,Delhi Central,Domestic Violence,Police_Report,1,2,7395,39.4,2,1,1
WOM101117,2023-12-07 23:56:00,Pune North,Domestic Violence,News,1,3,11669,53.8,23,3,1
WOM101118,2023-08-16 07:04:00,Pune North,Molestation,Police_Report,2,3,15949,20.6,7,2,1
WOM101119,2023-09-11 19:04:00,Bhopal North,Molestation,Police_Report,1,4,7168,45.6,19,0,0
WOM101120,2023-07-20 01:15:00,Jaipur South,Harassment,Police_Report,2,2,10900,75.9,1,3,0
WOM101121,2023-03-07 12:57:00,Chennai Central,Molestation,Police_Report,2,4,10409,72.8,12,1,1
WOM101122,2023-08-16 00:36:00,Bhopal North,Domestic Violence,Police_Report,4,4,12840,61.2,0,2,0
WOM101123,2023-11-10 20:58:00,Chennai Central,Abduction,Police_Report,1,4,11150,76.7,20,4,1
WOM101124,2023-08-05 20:10:00,Chennai Central,Harassment,Police_Report,2,4,13465,46.1,20,5,1
WOM101125,2023-01-18 17:59:00,Delhi Central,Rape,Police_Report,2,2,9135,49.0,17,2,1
WOM101126,2023-04-04 18:44:00,Bhopal North,Harassment,Social_Media,4,2,11308,45.8,18,1,0
WOM101127,2023-03-19 22:17:00,Chennai Central,Rape,News,4,2,11178,59.8,22,6,1
WOM101128,2023-10-07 22:39:00,Hyderabad West,Harassment,Police_Report,2,3,19162,93.8,22,5,1
WOM101129,2023-03-02 09:48:00,Delhi Central,Abduction,Social_Media,2,5,13251,55.5,9,3,1
WOM101130,2023-03-29 11:51:00,Pune North,Assault,Social_Media,4,4,15378,32.9,11,2,1
WOM101131,2023-10-07 16:12:00,Delhi Central,Harassment,Police_Report,1,3,19365,33.5,16,5,0
WOM101132,2023-12-18 10:39:00,Mumbai South,Harassment,News,4,2,13007,36.9,10,0,0
WOM101133,2023-02-28 09:22:00,Mumbai South,Assault,News,2,2,11083,37.8,9,1,0
WOM101134,2023-03-31 02:42:00,Chennai Central,Harassment,Police_Report,2,3,8051,36.5,2,4,1
WOM101135,2023-01-08 20:23:00,Bhopal North,Assault,Social_Media,3,4,7068,53.3,20,6,1
WOM101136,2023-04-23 05:53:00,Pune North,Abduction,Social_Media,2,2,3367,28.6,5,6,1
WOM101137,2023-08-20 20:23:00,Delhi Central,Rape,Police_Report,1,4,15539,57.3,20,6,1
WOM101138,2023-06-23 09:30:00,Bhopal North,Domestic Violence,Police_Report,3,4,13830,64.8,9,4,0
WOM101139,2023-03-11 04:16:00,Delhi Central,Harassment,News,2,5,11068,40.7,4,5,1
WOM101140,2023-03-01 21:11:00,Delhi Central,Assault,Social_Media,1,2,10967,55.2,21,2,1
WOM101141,2023-07-07 02:58:00,Hyderabad West,Harassment,Police_Report,2,3,7998,60.0,2,4,0
WOM101142,2023-01-14 15:03:00,Mumbai South,Molestation,Police_Report,2,5,13982,63.2,15,5,0
WOM101143,2023-12-07 07:22:00,Delhi Central,Rape,News,2,4,9592,51.7,7,3,1
WOM101144,2023-11-15 06:18:00,Hyderabad West,Assault,Police_Report,1,3,10948,35.8,6,2,1
WOM101145,2023-11-28 03:20:00,Mumbai South,Harassment,Social_Media,2,5,7560,51.6,3,1,0
WOM101146,2023-03-15 01:48:00,Hyderabad West,Rape,Police_Report,1,5,8258,47.7,1,2,0
WOM101147,2023-10-24 01:46:00,Bhopal North,Rape,Police_Report,3,5,15726,52.1,1,1,0
WOM101148,2023-12-28 11:47:00,Jaipur South,Rape,Police_Report,2,4,16450,35.1,11,3,0
WOM101149,2023-02-18 02:34:00,Mumbai South,Rape,Police_Report,2,4,7051,27.2,2,5,0
WOM101150,2023-04-03 17:41:00,Lucknow Central,Assault,Police_Report,3,2,14377,19.8,17,0,1
WOM101151,2023-02-07 11:07:00,Jaipur South,Harassment,Police_Report,4,5,9040,23.7,11,1,0
WOM101152,2023-05-16 04:52:00,Bhopal North,Assault,Social_Media,2,3,10006,22.7,4,1,0
WOM101153,2023-02-03 22:34:00,Delhi Central,Assault,Police_Report,3,4,16804,65.4,22,4,0
WOM101154,2023-02-21 18:33:00,Pune North,Assault,Social_Media,2,5,10855,53.8,18,1,1
WOM101155,2023-02-24 08:09:00,Bhopal North,Abduction,Police_Report,3,3,10822,50.6,8,4,0
WOM101156,2023-11-23 16:52:00,Hyderabad West,Harassment,Police_Report,5,4,5434,44.9,16,3,1
WOM101157,2023-10-26 10:05:00,Hyderabad West,Assault,Police_Report,2,3,10648,21.3,10,3,0
WOM101158,2023-01-30 12:54:00,Hyderabad West,Assault,Police_Report,2,3,9498,55.8,12,0,1
WOM101159,2023-12-11 02:38:00,Hyderabad West,Harassment,News,3,2,13836,53.4,2,0,0
WOM101160,2023-10-14 02:43:00,Bhopal North,Assault,Social_Media,3,4,9831,50.7,2,5,0
WOM101161,2023-03-29 15:29:00,Pune North,Rape,Police_Report,2,4,16895,38.5,15,2,1
WOM101162,2023-11-03 23:41:00,Kolkata North,Rape,Social_Media,2,4,13585,39.6,23,4,0
WOM101163,2023-05-12 06:04:00,Hyderabad West,Assault,Police_Report,1,4,12788,57.8,6,4,1
WOM101164,2023-04-24 23:34:00,Kolkata North,Abduction,Police_Report,2,2,14811,38.5,23,0,1
WOM101165,2023-02-22 13:53:00,Pune North,Harassment,Police_Report,2,2,12803,65.9,13,2,1
WOM101166,2023-12-06 13:32:00,Pune North,Domestic Violence,Social_Media,1,5,14909,74.0,13,2,1
WOM101167,2023-02-22 08:58:00,Jaipur South,Assault,Police_Report,2,4,11411,66.8,8,2,0
WOM101168,2023-03-31 01:12:00,Mumbai South,Assault,News,1,3,11647,51.4,1,4,0
WOM101169,2023-12-28 11:51:00,Lucknow Central,Rape,Police_Report,1,2,8780,48.6,11,3,0
WOM101170,2023-04-24 05:18:00,Chennai Central,Assault,Police_Report,2,3,9144,51.5,5,0,0
WOM101171,2023-04-27 22:23:00,Lucknow Central,Harassment,News,3,3,17202,60.2,22,3,0
WOM101172,2023-08-15 09:16:00,Bhopal North,Harassment,Police_Report,3,3,13866,71.8,9,1,0
WOM101173,2023-06-29 16:02:00,Chennai Central,Assault,Social_Media,3,5,5843,58.3,16,3,1
WOM101174,2023-04-02 17:19:00,Pune North,Assault,Social_Media,6,5,16230,24.5,17,6,1
WOM101175,2023-05-21 07:33:00,Lucknow Central,Rape,News,2,4,12502,36.1,7,6,1
WOM101176,2023-05-05 00:29:00,Bengaluru East,Abduction,Police_Report,3,2,8829,47.7,0,4,0
WOM101177,2023-12-16 11:18:00,Mumbai South,Domestic Violence,Police_Report,4,4,19142,64.8,11,5,1
WOM101178,2023-01-21 07:37:00,Lucknow Central,Assault,Social_Media,3,5,17035,84.4,7,5,0
WOM101179,2023-11-30 16:08:00,Mumbai South,Assault,Police_Report,3,5,15022,51.1,16,3,0
WOM101180,2023-10-30 09:03:00,Kolkata North,Assault,Police_Report,2,3,12636,60.0,9,0,0
WOM101181,2023-04-11 05:53:00,Bhopal North,Assault,Police_Report,4,4,13361,26.8,5,1,0
WOM101182,2023-08-13 13:50:00,Mumbai South,Abduction,Police_Report,2,3,3332,39.4,13,6,1
WOM101183,2023-07-03 00:59:00,Kolkata North,Harassment,Police_Report,2,5,14994,55.3,0,0,1
WOM101184,2023-06-09 16:27:00,Hyderabad West,Rape,Police_Report,2,4,12724,19.2,16,4,0
WOM101185,2023-06-10 22:38:00,Kolkata North,Assault,Police_Report,1,4,12969,53.7,22,5,1
WOM101186,2023-04-20 12:52:00,Bhopal North,Harassment,Police_Report,1,2,12885,44.3,12,3,0
WOM101187,2023-11-01 16:35:00,Jaipur South,Harassment,Police_Report,3,5,10126,50.7,16,2,0
WOM101188,2023-04-07 05:23:00,Hyderabad West,Harassment,Social_Media,2,5,8202,39.3,5,4,0
WOM101189,2023-12-18 10:07:00,Pune North,Assault,Social_Media,3,2,12371,57.8,10,0,0
WOM101190,2023-08-15 09:52:00,Delhi Central,Harassment,Police_Report,1,5,6666,65.9,9,1,0
WOM101191,2023-06-26 08:53:00,Kolkata North,Harassment,Police_Report,3,3,13127,61.2,8,0,1
WOM101192,2023-07-16 14:17:00,Kolkata North,Abduction,Police_Report,3,3,7887,60.7,14,6,1
WOM101193,2023-09-19 16:26:00,Mumbai South,Domestic Violence,Police_Report,2,3,15864,58.5,16,1,0
WOM101194,2023-12-24 02:57:00,Pune North,Harassment,Social_Media,4,4,6294,49.7,2,6,1
WOM101195,2023-10-27 03:43:00,Lucknow Central,Assault,Social_Media,2,3,11825,43.4,3,4,1
WOM101196,2023-03-22 02:54:00,Bengaluru East,Domestic Violence,News,1,5,12299,63.9,2,2,1
WOM101197,2023-12-03 04:10:00,Chennai Central,Molestation,Police_Report,3,2,16878,36.7,4,6,1
WOM101198,2023-07-20 20:27:00,Kolkata North,Domestic Violence,Police_Report,3,3,13022,57.5,20,3,0
WOM101199,2023-01-22 22:38:00,Lucknow Central,Harassment,Social_Media,1,3,8746,57.1,22,6,1
WOM101200,2023-12-18 08:14:00,Bengaluru East,Domestic Violence,Police_Report,3,4,8433,34.3,8,0,0
WOM101201,2023-07-20 20:26:00,Chennai Central,Abduction,Police_Report,2,5,17788,35.8,20,3,1
WOM101202,2023-06-07 20:06:00,Delhi Central,Harassment,Police_Report,2,2,11851,57.7,20,2,0
WOM101203,2023-11-01 00:25:00,Mumbai South,Rape,Police_Report,3,5,11223,53.2,0,2,0
WOM101204,2023-01-09 03:45:00,Lucknow Central,Assault,Police_Report,2,3,9221,55.4,3,0,1
WOM101205,2023-04-11 01:37:00,Mumbai South,Molestation,Police_Report,1,5,7149,46.8,1,1,0
WOM101206,2023-06-11 14:52:00,Chennai Central,Domestic Violence,Social_Media,2,2,19602,73.0,14,6,0
WOM101207,2023-05-28 22:30:00,Jaipur South,Abduction,News,2,3,12254,58.8,22,6,0
WOM101208,2023-08-23 18:36:00,Kolkata North,Domestic Violence,Police_Report,4,5,7596,70.2,18,2,1
WOM101209,2023-04-14 03:54:00,Hyderabad West,Assault,Police_Report,4,2,14969,46.0,3,4,1
WOM101210,2023-07-18 07:15:00,Bengaluru East,Abduction,Police_Report,3,3,14389,65.0,7,1,0
WOM101211,2023-11-05 11:11:00,Pune North,Rape,News,1,3,7003,45.3,11,6,1
WOM101212,2023-11-12 02:41:00,Bhopal North,Domestic Violence,Police_Report,1,5,9662,45.1,2,6,0
WOM101213,2023-12-18 01:18:00,Kolkata North,Rape,News,1,4,13834,31.7,1,0,0
WOM101214,2023-08-25 18:21:00,Hyderabad West,Rape,Police_Report,3,4,14902,56.8,18,4,1
WOM101215,2023-08-07 08:51:00,Bhopal North,Molestation,Social_Media,2,2,8952,34.6,8,0,0
WOM101216,2023-07-17 08:26:00,Lucknow Central,Domestic Violence,Police_Report,1,5,4539,40.8,8,0,0
WOM101217,2023-10-31 21:49:00,Bhopal North,Abduction,Police_Report,2,2,12984,29.7,21,1,0
WOM101218,2023-06-06 00:55:00,Delhi Central,Harassment,Police_Report,2,5,15426,21.5,0,1,1
WOM101219,2023-07-25 11:40:00,Kolkata North,Domestic Violence,Police_Report,2,2,11767,48.8,11,1,0
WOM101220,2023-02-06 23:48:00,Mumbai South,Harassment,Social_Media,3,2,10776,39.3,23,0,0
WOM101221,2023-10-28 07:10:00,Jaipur South,Harassment,Social_Media,2,5,18346,55.0,7,5,0
WOM101222,2023-05-28 21:03:00,Pune North,Harassment,Police_Report,2,4,3952,49.2,21,6,1
WOM101223,2023-10-20 22:18:00,Mumbai South,Rape,News,2,2,14895,65.7,22,4,0
WOM101224,2023-09-09 11:30:00,Hyderabad West,Rape,Police_Report,1,5,15133,78.9,11,5,1
WOM101225,2023-05-16 01:28:00,Kolkata North,Abduction,News,2,5,8913,67.2,1,1,1
WOM101226,2023-09-29 04:50:00,Jaipur South,Assault,Police_Report,2,5,2748,50.5,4,4,0
WOM101227,2023-06-17 17:31:00,Bhopal North,Domestic Violence,News,3,3,15032,60.1,17,5,0
WOM101228,2023-06-21 07:33:00,Kolkata North,Abduction,Police_Report,2,5,13287,69.7,7,2,0
WOM101229,2023-06-15 12:40:00,Bhopal North,Assault,Police_Report,2,5,17685,42.5,12,3,0
WOM101230,2023-08-28 11:35:00,Lucknow Central,Assault,Police_Report,1,3,9741,63.4,11,0,0
WOM101231,2023-12-19 08:43:00,Delhi Central,Assault,Police_Report,1,3,12698,69.6,8,1,0
WOM101232,2023-01-19 07:45:00,Chennai Central,Abduction,Police_Report,4,4,5288,51.2,7,3,1
WOM101233,2023-10-27 13:34:00,Kolkata North,Abduction,Police_Report,3,5,14892,57.0,13,4,1
WOM101234,2023-10-17 01:15:00,Hyderabad West,Assault,News,3,2,5874,80.7,1,1,1
WOM101235,2023-07-14 23:43:00,Bhopal North,Molestation,News,3,3,11852,40.6,23,4,0
WOM101236,2023-03-01 09:30:00,Mumbai South,Harassment,News,2,3,7837,46.0,9,2,0
WOM101237,2023-07-17 00:27:00,Lucknow Central,Assault,News,4,4,13352,58.3,0,0,1
WOM101238,2023-09-20 08:56:00,Hyderabad West,Assault,Social_Media,2,4,11246,36.7,8,2,1
WOM101239,2023-10-26 09:00:00,Pune North,Harassment,News,1,4,11087,48.9,9,3,1
WOM101240,2023-10-07 02:47:00,Chennai Central,Assault,News,3,5,11752,31.7,2,5,0
WOM101241,2023-08-28 15:54:00,Lucknow Central,Harassment,Police_Report,2,5,12128,21.6,15,0,0
WOM101242,2023-06-19 00:13:00,Delhi Central,Abduction,Social_Media,1,5,17623,53.6,0,0,0
WOM101243,2023-08-30 10:57:00,Chennai Central,Assault,News,4,3,13888,30.0,10,2,1
WOM101244,2023-04-23 08:19:00,Bhopal North,Domestic Violence,Social_Media,1,4,9264,36.2,8,6,1
WOM101245,2023-04-29 04:22:00,Hyderabad West,Abduction,Police_Report,3,3,9580,65.4,4,5,1
WOM101246,2023-06-15 11:00:00,Pune North,Harassment,Police_Report,3,2,16055,52.5,11,3,0
WOM101247,2023-08-18 19:04:00,Bengaluru East,Domestic Violence,Social_Media,2,5,7717,49.4,19,4,0
WOM101248,2023-02-03 05:17:00,Delhi Central,Harassment,News,1,3,12049,44.4,5,4,0
WOM101249,2023-12-26 23:09:00,Jaipur South,Rape,Police_Report,1,2,5247,73.1,23,1,1
WOM101250,2023-02-24 22:03:00,Bhopal North,Molestation,Police_Report,2,3,11532,83.6,22,4,0
WOM101251,2023-07-08 02:16:00,Bengaluru East,Assault,Police_Report,2,2,7588,59.1,2,5,0
WOM101252,2023-09-12 08:05:00,Kolkata North,Molestation,Police_Report,3,3,9403,10.5,8,1,0
WOM101253,2023-06-26 15:06:00,Pune North,Domestic Violence,Police_Report,3,3,12757,49.5,15,0,1
WOM101254,2023-04-20 11:41:00,Mumbai South,Molestation,Social_Media,2,5,14421,34.2,11,3,0
WOM101255,2023-04-22 04:01:00,Jaipur South,Domestic Violence,News,3,3,9140,43.3,4,5,0
WOM101256,2023-09-27 20:30:00,Hyderabad West,Harassment,Social_Media,2,3,16489,57.2,20,2,1
WOM101257,2023-01-05 06:34:00,Pune North,Rape,Police_Report,2,4,7262,51.6,6,3,1
WOM101258,2023-02-14 15:28:00,Chennai Central,Harassment,News,2,3,15131,29.4,15,1,1
WOM101259,2023-02-05 13:15:00,Lucknow Central,Harassment,Police_Report,2,5,10330,39.6,13,6,0
WOM101260,2023-07-16 08:05:00,Chennai Central,Harassment,Police_Report,2,3,15822,67.2,8,6,1
WOM101261,2023-11-06 15:04:00,Chennai Central,Assault,Police_Report,2,5,10325,73.8,15,0,1
WOM101262,2023-07-22 22:31:00,Kolkata North,Abduction,Social_Media,2,4,9219,70.5,22,5,1
WOM101263,2023-04-24 22:13:00,Delhi Central,Domestic Violence,Social_Media,4,5,14437,29.7,22,0,1
WOM101264,2023-10-31 05:04:00,Mumbai South,Molestation,News,2,4,13765,44.7,5,1,0
WOM101265,2023-01-28 10:19:00,Jaipur South,Harassment,Police_Report,2,4,9835,39.1,10,5,0
WOM101266,2023-09-27 10:00:00,Delhi Central,Molestation,Police_Report,2,4,14167,60.0,10,2,0
WOM101267,2023-11-06 08:45:00,Pune North,Molestation,Police_Report,1,4,11471,45.6,8,0,0
WOM101268,2023-06-20 06:38:00,Chennai Central,Harassment,Social_Media,3,4,12589,34.8,6,1,0
WOM101269,2023-11-21 16:15:00,Kolkata North,Assault,Social_Media,1,5,13349,72.2,16,1,1
WOM101270,2023-08-04 22:11:00,Pune North,Rape,Police_Report,1,4,6376,41.3,22,4,1
WOM101271,2023-07-26 16:32:00,Lucknow Central,Abduction,Police_Report,3,4,12011,65.2,16,2,0
WOM101272,2023-08-22 17:45:00,Mumbai South,Domestic Violence,News,4,4,6150,40.8,17,1,0
WOM101273,2023-01-16 13:51:00,Jaipur South,Domestic Violence,News,2,4,7804,61.8,13,0,1
WOM101274,2023-08-13 21:05:00,Lucknow Central,Assault,Police_Report,2,4,11563,45.1,21,6,0
WOM101275,2023-05-16 02:35:00,Kolkata North,Harassment,Social_Media,3,2,15910,34.4,2,1,0
WOM101276,2023-07-06 11:12:00,Mumbai South,Abduction,Social_Media,3,3,11066,67.3,11,3,0
WOM101277,2023-05-03 06:36:00,Pune North,Harassment,Police_Report,1,3,10582,39.4,6,2,0
WOM101278,2023-06-02 14:04:00,Chennai Central,Abduction,Police_Report,1,4,10193,51.6,14,4,1
WOM101279,2023-08-07 09:10:00,Chennai Central,Rape,Police_Report,4,4,13569,30.5,9,0,1
WOM101280,2023-02-05 07:41:00,Bhopal North,Abduction,Police_Report,2,2,7523,29.3,7,6,0
WOM101281,2023-08-23 18:01:00,Chennai Central,Molestation,Social_Media,2,4,6379,73.1,18,2,1
WOM101282,2023-05-28 21:37:00,Bengaluru East,Assault,Police_Report,2,2,17410,52.1,21,6,1
WOM101283,2023-01-07 07:18:00,Chennai Central,Domestic Violence,Police_Report,2,3,13657,48.4,7,5,0
WOM101284,2023-08-14 15:12:00,Bengaluru East,Domestic Violence,Police_Report,1,5,9193,43.7,15,0,0
WOM101285,2023-10-02 09:41:00,Hyderabad West,Molestation,Police_Report,3,3,9432,38.3,9,0,0
WOM101286,2023-05-30 08:08:00,Bengaluru East,Domestic Violence,Social_Media,3,5,9777,58.7,8,1,0
WOM101287,2023-04-20 02:07:00,Mumbai South,Harassment,Police_Report,1,5,6778,71.3,2,3,0
WOM101288,2023-01-24 03:20:00,Lucknow Central,Molestation,Police_Report,1,5,10747,62.3,3,1,0
WOM101289,2023-08-16 02:25:00,Mumbai South,Domestic Violence,News,5,4,12090,59.2,2,2,0
WOM101290,2023-12-23 10:47:00,Lucknow Central,Harassment,Police_Report,1,2,17422,45.3,10,5,0
WOM101291,2023-09-11 00:39:00,Bhopal North,Domestic Violence,Social_Media,1,5,12423,59.5,0,0,0
WOM101292,2023-06-30 12:11:00,Hyderabad West,Rape,Police_Report,3,2,14968,79.2,12,4,0
WOM101293,2023-10-10 12:45:00,Lucknow Central,Abduction,News,1,3,10835,46.0,12,1,0
WOM101294,2023-03-11 22:54:00,Lucknow Central,Assault,Social_Media,4,5,10165,55.4,22,5,0
WOM101295,2023-04-20 12:22:00,Kolkata North,Rape,Police_Report,2,3,11975,70.4,12,3,0
WOM101296,2023-05-04 01:55:00,Delhi Central,Domestic Violence,Social_Media,1,2,15424,79.3,1,3,0
WOM101297,2023-03-10 09:51:00,Delhi Central,Abduction,Police_Report,1,2,9605,52.1,9,4,1
WOM101298,2023-07-10 03:17:00,Kolkata North,Harassment,News,1,3,12889,62.7,3,0,1
WOM101299,2023-03-10 14:58:00,Chennai Central,Harassment,Police_Report,3,2,12780,46.2,14,4,1
WOM101300,2023-04-16 19:20:00,Kolkata North,Domestic Violence,Social_Media,3,3,11902,54.9,19,6,0
WOM101301,2023-09-17 12:26:00,Lucknow Central,Rape,Police_Report,2,2,15452,46.4,12,6,0
WOM101302,2023-05-28 04:37:00,Lucknow Central,Harassment,Social_Media,1,4,12168,67.6,4,6,0
WOM101303,2023-02-20 11:55:00,Kolkata North,Assault,News,4,3,11437,75.1,11,0,0
WOM101304,2023-04-09 04:38:00,Kolkata North,Harassment,News,4,5,11786,31.9,4,6,0
WOM101305,2023-12-27 10:52:00,Chennai Central,Domestic Violence,Police_Report,4,5,3528,48.4,10,2,1
WOM101306,2023-04-03 02:32:00,Mumbai South,Harassment,Police_Report,2,5,11365,41.9,2,0,0
WOM101307,2023-02-27 18:26:00,Hyderabad West,Harassment,Police_Report,1,2,7739,45.2,18,0,0
WOM101308,2023-04-15 22:14:00,Pune North,Harassment,Police_Report,2,3,11173,46.4,22,5,1
